"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
34, 4.173923511390000e-02, 2.220446049250313e-16, 1.326777981664771e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876739323280179e+05, 0.000000000000000e+00, 1.150695729312071e+05, 3.021291236066370e+02, 0.000000000000000e+00, 1.918800139441411e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.855973348571418e-05, 4.277191190344543e-03, 0.000000000000000e+00, -1.009376300004202e+01, 4.606190721380301e-01, 0.000000000000000e+00
35, 4.613751382460000e-02, 2.220446049250313e-16, 1.326765473928085e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876729000602026e+05, 0.000000000000000e+00, 1.150691600240810e+05, 3.021308877024554e+02, 0.000000000000000e+00, 1.917511709205434e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.855981667081483e-05, 4.226070622320651e-03, 0.000000000000000e+00, -9.853886030499705e+00, 4.578539506391169e-01, 0.000000000000000e+00
36, 5.058283026210000e-02, 2.220446049250313e-16, 1.326753682398467e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876719194948475e+05, 0.000000000000000e+00, 1.150687677979390e+05, 3.021325430359659e+02, 0.000000000000000e+00, 1.916287811653746e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.855989472706506e-05, 4.178208984493274e-03, 0.000000000000000e+00, -9.631916643866640e+00, 4.552499572224407e-01, 0.000000000000000e+00
37, 5.507691408390000e-02, 2.220446049250313e-16, 1.326742627811197e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876709897751355e+05, 0.000000000000000e+00, 1.150683959100542e+05, 3.021340839797259e+02, 0.000000000000000e+00, 1.915127377345624e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.855996738914837e-05, 4.133251546086483e-03, 0.000000000000000e+00, -9.425720266574752e+00, 4.527904342084104e-01, 0.000000000000000e+00
38, 5.962155430870000e-02, 2.220446049250313e-16, 1.326732282780894e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876701083714280e+05, 0.000000000000000e+00, 1.150680433485712e+05, 3.021355141079146e+02, 0.000000000000000e+00, 1.914027248900195e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856003482564222e-05, 4.090891826595384e-03, 0.000000000000000e+00, -9.233480732303814e+00, 4.504608495535926e-01, 0.000000000000000e+00
39, 6.421860241959999e-02, 2.220446049250313e-16, 1.326722599215540e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876692720062782e+05, 0.000000000000000e+00, 1.150677088025113e+05, 3.021368409254469e+02, 0.000000000000000e+00, 1.912983335555921e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856009739046960e-05, 4.050863027023806e-03, 0.000000000000000e+00, -9.053640725387513e+00, 4.482484371144574e-01, 0.000000000000000e+00
40, 6.886997564640000e-02, 2.220446049250313e-16, 1.326713522423718e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876684772503786e+05, 0.000000000000000e+00, 1.150673909001514e+05, 3.021380732813828e+02, 0.000000000000000e+00, 1.911991357005305e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856015550092960e-05, 4.012933044215582e-03, 0.000000000000000e+00, -8.884863151054502e+00, 4.461420065150978e-01, 0.000000000000000e+00
41, 7.357766043930000e-02, 2.220446049250313e-16, 1.326704997594818e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876677206841390e+05, 0.000000000000000e+00, 1.150670882736556e+05, 3.021392200628542e+02, 0.000000000000000e+00, 1.911047045069768e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856020957611106e-05, 3.976899762907497e-03, 0.000000000000000e+00, -8.725997132038467e+00, 4.441317501381236e-01, 0.000000000000000e+00
42, 7.834371614890000e-02, 2.220446049250313e-16, 1.326696973318435e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876669991342024e+05, 0.000000000000000e+00, 1.150667996536809e+05, 3.021402896419033e+02, 0.000000000000000e+00, 1.910146438907947e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856026001080952e-05, 3.942586580123347e-03, 0.000000000000000e+00, -8.576047768411845e+00, 4.422090485428530e-01, 0.000000000000000e+00
43, 8.317027892560000e-02, 2.220446049250313e-16, 1.326689402597375e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876663096820388e+05, 0.000000000000000e+00, 1.150665238728155e+05, 3.021412896537098e+02, 0.000000000000000e+00, 1.909285895742017e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856030716507054e-05, 3.909838535686436e-03, 0.000000000000000e+00, -8.434150827287015e+00, 4.403662978693959e-01, 0.000000000000000e+00
44, 8.805956585650000e-02, 2.220446049250313e-16, 1.326682242426537e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876656494808554e+05, 0.000000000000000e+00, 1.150662597923421e+05, 3.021422269001006e+02, 0.000000000000000e+00, 1.908461862333336e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856035135964061e-05, 3.878518866627219e-03, 0.000000000000000e+00, -8.299551062462749e+00, 4.385967516610564e-01, 0.000000000000000e+00
45, 9.301387935570000e-02, 2.220446049250313e-16, 1.326675455458965e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876650163137570e+05, 0.000000000000000e+00, 1.150660065255028e+05, 3.021431075562836e+02, 0.000000000000000e+00, 1.907671571653085e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856039288571600e-05, 3.848506482402065e-03, 0.000000000000000e+00, -8.171585929378921e+00, 4.368944073373956e-01, 0.000000000000000e+00
46, 9.803561182770000e-02, 2.220446049250313e-16, 1.326669006638671e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876644076714384e+05, 0.000000000000000e+00, 1.150657630685753e+05, 3.021439369689073e+02, 0.000000000000000e+00, 1.906911891699164e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856043199542109e-05, 3.819693632021901e-03, 0.000000000000000e+00, -8.049671202004696e+00, 4.352538976040037e-01, 0.000000000000000e+00
