"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        4134,      -8.380183882,      -6.723947263,      -8.549371866,      -4.935547889,      -11.10790936
          0,           0,        4135,      -8.380474632,      -6.724227267,      -8.549821186,       -4.93584363,      -11.10822097
          0,           0,        4136,      -8.380765386,      -6.724507241,       -8.55026896,       -4.93614081,      -11.10853257
          0,           0,        4137,      -8.381056149,      -6.724787194,      -8.550706115,      -4.936439356,      -11.10884415
          0,           0,        4138,      -8.381346921,      -6.725067123,      -8.551109026,       -4.93673817,      -11.10915574
          0,           0,        4139,      -8.381637703,      -6.725347028,      -8.551496928,      -4.937037271,      -11.10946733
          0,           0,        4140,      -8.381928494,      -6.725626901,      -8.551852048,      -4.937335189,      -11.10977891
          0,           0,        4141,       -8.38221929,      -6.725906736,      -8.552174142,      -4.937631665,      -11.11009034
          0,           0,        4142,      -8.382510091,      -6.726186531,      -8.552468256,      -4.937926143,      -11.11040212
          0,           0,        4143,      -8.382800895,      -6.726466286,      -8.552744037,      -4.938218786,      -11.11071399
          0,           0,        4144,      -8.383091701,      -6.726746006,      -8.552990502,      -4.938509718,      -11.11102619
          0,           0,        4145,      -8.383382507,      -6.727025694,      -8.553235208,      -4.938800043,      -11.11133834
          0,           0,        4146,      -8.383673312,      -6.727305355,      -8.553452555,      -4.939088937,      -11.11165053
          0,           0,        4147,      -8.383964116,      -6.727584999,      -8.553666146,      -4.939377917,       -11.1082658
          0,           0,        4148,      -8.384560297,      -6.728060122,      -8.404201488,      -4.917138002,      -11.11247391
          0,           0,        4149,      -8.384836164,      -6.728327389,       -8.54276743,      -4.935605842,      -11.11278495
          0,           0,        4150,      -8.385118062,       -6.72859546,      -8.549066713,      -4.937700842,      -11.11307572
          0,           0,        4151,      -8.385407434,      -6.728877769,      -8.547078967,      -4.938148187,      -11.11337078
          0,           0,        4152,      -8.385699473,      -6.729167405,      -8.549219217,       -4.93907482,       -11.1136755
          0,           0,        4153,      -8.385991791,      -6.729458706,      -8.551756187,      -4.940190064,      -11.11398763
          0,           0,        4154,      -8.386283961,      -6.729748896,      -8.552333504,      -4.941152085,      -11.11430426
          0,           0,        4155,      -8.386576094,       -6.73003684,      -8.551274935,      -4.941836247,      -11.11462351
          0,           0,        4156,      -8.386868206,      -6.730322293,      -8.549548778,      -4.942257825,       -11.1149445
          0,           0,        4157,      -8.387160148,      -6.730605543,      -8.547834622,       -4.94249214,      -11.11526677
          0,           0,        4158,      -8.387451747,      -6.730887177,      -8.546592907,      -4.942630667,      -11.11558992
          0,           0,        4159,      -8.387742941,      -6.731167876,      -8.546050857,      -4.942751798,      -11.11221515
          0,           0,        4160,      -8.388339309,      -6.731643656,      -8.397030895,      -4.919679518,      -11.11644788
          0,           0,        4161,      -8.388615125,      -6.731912269,      -8.537306051,      -4.938731277,      -11.11306814
          0,           0,        4162,      -8.389203764,      -6.732371899,      -8.398755021,      -4.917194331,      -11.11726748
          0,           0,        4163,      -8.389479165,      -6.732654118,      -8.537163772,      -4.937296149,      -11.11386943
          0,           0,        4164,      -8.390070157,      -6.733134859,      -8.400607916,      -4.917168028,      -11.11807456
          0,           0,        4165,      -8.390346239,      -6.733425066,      -8.537793745,      -4.937672532,      -11.11467476
          0,           0,        4166,      -8.390938995,      -6.733921592,      -8.399417132,      -4.918105343,      -11.11889787
          0,           0,        4167,      -8.391215508,      -6.734211929,      -8.533139193,      -4.938479678,       -11.1155023
          0,           0,        4168,      -8.391809197,      -6.734712585,      -8.391369479,      -4.918244126,      -11.11974439
          0,           0,        4169,      -8.392085889,      -6.735002742,      -8.524197688,      -4.938863987,      -11.12006622
          0,           0,        4170,      -8.392370297,      -6.735296581,      -8.525725089,      -4.942116285,      -11.12037944
          0,           0,        4171,       -8.39266234,      -6.735601186,      -8.521835409,      -4.943307931,      -11.12070546
          0,           0,        4172,      -8.392956845,      -6.735908433,      -8.522053105,      -4.944607909,      -11.12104601
          0,           0,        4173,      -8.393251421,       -6.73621319,      -8.522991168,      -4.945793508,      -11.12139629
          0,           0,        4174,      -8.393545586,      -6.736513887,      -8.523038669,      -4.946652236,      -11.12175166
          0,           0,        4175,      -8.393839335,      -6.736810657,      -8.522786588,      -4.947194639,      -11.12210915
          0,           0,        4176,      -8.394132633,      -6.737104264,      -8.523107974,      -4.947533914,      -11.12246706
          0,           0,        4177,      -8.394425378,      -6.737395595,      -8.524448412,      -4.947789276,      -11.12282446
          0,           0,        4178,      -8.394717514,      -6.737685477,      -8.526876802,      -4.948049905,      -11.12318012
          0,           0,        4179,      -8.395009102,      -6.737974594,      -8.530250274,      -4.948365645,        -11.123535
          0,           0,        4180,      -8.395300319,      -6.738263436,      -8.534315003,      -4.948754946,      -11.12388766
          0,           0,        4181,      -8.395591379,      -6.738552288,      -8.538736722,      -4.949211099,      -11.12423739
          0,           0,        4182,      -8.395882459,      -6.738841246,       -8.54320914,      -4.949715637,      -11.12458447
          0,           0,        4183,      -8.396173641,      -6.739130246,      -8.547524822,      -4.950245156,      -11.12492871
          0,           0,        4184,      -8.396464924,      -6.739419131,      -8.551518038,       -4.95077672,      -11.12527053
          0,           0,        4185,      -8.396756248,      -6.739707707,       -8.55508933,      -4.951289966,      -11.12561049
          0,           0,        4186,      -8.397047546,        -6.7399958,      -8.558198996,      -4.951771402,      -11.12224554
          0,           0,        4187,      -8.397644933,       -6.74048383,      -8.412935907,      -4.929291013,      -11.12650187
          0,           0,        4188,      -8.397920926,       -6.74075657,      -8.553036342,      -4.948233638,      -11.12312654
          0,           0,        4189,      -8.398509845,      -6.741224596,      -8.413369805,      -4.926777643,       -11.1273436
          0,           0,        4190,      -8.398785181,      -6.741509437,      -8.551566755,      -4.946761149,      -11.12394615
          0,           0,        4191,      -8.399376432,      -6.741996137,      -8.413081653,      -4.926424665,      -11.12816478
          0,           0,        4192,      -8.399652741,      -6.742289378,      -8.550518452,      -4.947003628,      -11.12476082
          0,           0,        4193,      -8.400246166,      -6.742791413,      -8.411072248,      -4.927226108,      -11.12899458
          0,           0,        4194,      -8.400523017,      -6.743085137,      -8.544939413,      -4.947739944,      -11.12931122
          0,           0,        4195,      -8.400807488,      -6.743381809,      -8.547400813,      -4.951105481,      -11.12961877
          0,           0,        4196,      -8.401099502,      -6.743688777,      -8.543164707,      -4.952385525,      -11.12993902
          0,           0,        4197,      -8.401393872,      -6.743997891,       -8.54229057,      -4.953703505,      -11.13027392
          0,           0,        4198,      -8.401688201,      -6.744304014,      -8.541533727,      -4.954843752,      -11.13061875
          0,           0,        4199,       -8.40198206,      -6.744605632,       -8.53951301,      -4.955607442,      -11.13096889
          0,           0,        4200,      -8.402275541,      -6.744903063,      -8.537059429,      -4.956024761,      -11.13132132
          0,           0,        4201,      -8.402568696,      -6.745197295,      -8.535269934,      -4.956232442,      -11.13167435
          0,           0,        4202,       -8.40286147,      -6.745489406,      -8.534724595,      -4.956369869,      -11.13202702
          0,           0,        4203,        -8.4031538,      -6.745780318,      -8.535592872,      -4.956538524,      -11.13237865
          0,           0,        4204,      -8.403445693,      -6.746070714,      -8.537769161,      -4.956793267,      -11.13272872
          0,           0,        4205,      -8.403737242,      -6.746361014,      -8.540994173,      -4.957148589,      -11.13307674
          0,           0,        4206,      -8.404028584,      -6.746651397,      -8.544901342,      -4.957591643,      -11.13342239
          0,           0,        4207,      -8.404319832,      -6.746941854,      -8.549105961,      -4.958094384,      -11.13376553
          0,           0,        4208,       -8.40461105,      -6.747232262,      -8.553313275,      -4.958626981,      -11.13410619
          0,           0,        4209,      -8.404902246,      -6.747522443,      -8.557255385,      -4.959159681,      -11.13444465
          0,           0,        4210,      -8.405193406,      -6.747812226,      -8.560790754,      -4.959671586,      -11.13478129
          0,           0,        4211,      -8.405484521,      -6.748101494,      -8.563841927,      -4.960149324,      -11.13511595
          0,           0,        4212,      -8.405775605,      -6.748390198,      -8.566369223,      -4.960585822,      -11.13544851
          0,           0,        4213,      -8.406066692,      -6.748678363,      -8.568427155,      -4.960983569,      -11.13577906
          0,           0,        4214,       -8.40635783,      -6.748966075,       -8.57008675,      -4.961348835,      -11.13610768
          0,           0,        4215,      -8.406649051,      -6.749253439,      -8.571445273,      -4.961691511,      -11.13643443
          0,           0,        4216,      -8.406940369,      -6.749540555,      -8.572592379,      -4.962021259,      -11.13675937
          0,           0,        4217,      -8.407231768,      -6.749827493,      -8.573623579,      -4.962347406,      -11.13708241
          0,           0,        4218,      -8.407523205,      -6.750114276,      -8.574589368,      -4.962673344,      -11.13740418
          0,           0,        4219,      -8.407814629,      -6.750400895,      -8.575511381,       -4.96300162,      -11.13772469
          0,           0,        4220,      -8.408105992,      -6.750687312,      -8.576375122,      -4.963329261,      -11.13804444
          0,           0,        4221,      -8.408397258,      -6.750973491,      -8.577152068,      -4.963654102,      -11.13836438
          0,           0,        4222,      -8.408688416,      -6.751259409,      -8.577770737,      -4.963970936,      -11.13868441
          0,           0,        4223,      -8.408979478,      -6.751545074,      -8.578218934,      -4.964279786,      -11.13900445
          0,           0,        4224,      -8.409270472,      -6.751830518,      -8.578494961,      -4.964580152,      -11.13932417
          0,           0,        4225,      -8.409561436,      -6.752115791,      -8.578580141,      -4.964873824,      -11.13964341
          0,           0,        4226,      -8.409852406,      -6.752400948,      -8.578523383,      -4.965163245,      -11.13996214
          0,           0,        4227,      -8.410143409,      -6.752686037,      -8.578371342,      -4.965451979,      -11.14028031
          0,           0,        4228,      -8.410434459,      -6.752971084,      -8.578179041,      -4.965742397,       -11.1405974
          0,           0,        4229,      -8.410725557,      -6.753256097,      -8.577990737,      -4.966035262,      -11.14091467
          0,           0,        4230,      -8.411016693,      -6.753541065,      -8.577857529,      -4.966331381,      -11.14123214
          0,           0,        4231,      -8.411307851,      -6.753825964,      -8.577828331,      -4.966630169,      -11.14154944
          0,           0,        4232,      -8.411599013,      -6.754110767,      -8.577892193,      -4.966930155,      -11.14186661
          0,           0,        4233,      -8.411890164,      -6.754395459,      -8.578065271,      -4.967230615,      -11.14218369
          0,           0,        4234,      -8.412181295,      -6.754680027,      -8.578339922,      -4.967530418,       -11.1425007
          0,           0,        4235,      -8.412472401,      -6.754964479,      -8.578694426,      -4.967829921,      -11.14281765
          0,           0,        4236,      -8.412763486,      -6.755248829,      -8.579112909,      -4.968128725,      -11.14313456
          0,           0,        4237,      -8.413054555,      -6.755533104,      -8.579568547,      -4.968428377,      -11.14345141
          0,           0,        4238,      -8.413345616,      -6.755817322,      -8.580052933,      -4.968729447,       -11.1437682
          0,           0,        4239,      -8.413636677,      -6.756101506,        -8.5805383,      -4.969031391,      -11.14408494
          0,           0,        4240,      -8.413927743,      -6.756385671,      -8.581015829,      -4.969335205,      -11.14440163
          0,           0,        4241,       -8.41421882,      -6.756669822,      -8.581467341,       -4.96963984,      -11.14471828
          0,           0,        4242,      -8.414509907,      -6.756953959,      -8.581897409,      -4.969945231,      -11.14503538
          0,           0,        4243,      -8.414801006,      -6.757238077,      -8.582287112,      -4.970249714,      -11.14535284
          0,           0,        4244,      -8.415092116,      -6.757522173,      -8.582647401,      -4.970553566,      -11.14566966
          0,           0,        4245,      -8.415383233,      -6.757806235,      -8.582973905,      -4.970855341,      -11.14598636
          0,           0,        4246,      -8.415674355,      -6.758090266,       -8.58325851,      -4.971155097,      -11.14630301
          0,           0,        4247,      -8.415965482,      -6.758374262,      -8.583517525,      -4.971452618,      -11.14661964
          0,           0,        4248,       -8.41625661,      -6.758658227,      -8.583751424,      -4.971748462,      -11.14693627
          0,           0,        4249,       -8.41654774,      -6.758942166,      -8.583969427,      -4.972043439,      -11.14725291
          0,           0,        4250,      -8.416838869,      -6.759226084,      -8.584168814,      -4.972337115,      -11.14756957
          0,           0,        4251,      -8.417129998,      -6.759509988,      -8.584360629,      -4.972630713,      -11.14788625
          0,           0,        4252,      -8.417421127,      -6.759793883,       -8.58454866,      -4.972924571,      -11.14448159
          0,           0,        4253,       -8.41801784,      -6.760274729,      -8.435754463,      -4.950568358,      -11.14872209
          0,           0,        4254,      -8.418294081,       -6.76054293,      -8.572744294,      -4.969014053,      -11.14903733
          0,           0,        4255,      -8.418576371,      -6.760815331,      -8.579123219,      -4.971137673,      -11.14933233
          0,           0,        4256,      -8.418866119,      -6.761102774,      -8.577425484,      -4.971648856,      -11.14963162
          0,           0,        4257,      -8.419158511,      -6.761397538,      -8.579915247,      -4.972646878,      -11.14994038
          0,           0,        4258,      -8.419451165,      -6.761693691,      -8.582726784,       -4.97381108,      -11.15025605
          0,           0,        4259,      -8.419743661,       -6.76198841,      -8.583471702,      -4.974791886,      -11.15057662
          0,           0,        4260,      -8.420036113,      -6.762280642,      -8.582486225,       -4.97547101,      -11.15090042
          0,           0,        4261,       -8.42032854,      -6.762570298,      -8.580760477,      -4.975876914,      -11.15122601
          0,           0,        4262,      -8.420620799,      -6.762857801,      -8.579039608,      -4.976098337,      -11.15155295
          0,           0,        4263,      -8.420912718,      -6.763143813,      -8.577761601,      -4.976232601,      -11.15188091
          0,           0,        4264,      -8.421204241,      -6.763429009,      -8.577223725,      -4.976360188,       -11.1484864
          0,           0,        4265,      -8.421801179,      -6.763910996,        -8.4288274,      -4.953175299,      -11.15275211
          0,           0,        4266,      -8.422077388,      -6.764180797,      -8.567618146,      -4.972214731,      -11.14935088
          0,           0,        4267,      -8.422666662,      -6.764646635,      -8.429779839,      -4.950565378,      -11.15358288
          0,           0,        4268,      -8.422942502,      -6.764931098,      -8.567224885,      -4.970757437,      -11.15016283
          0,           0,        4269,      -8.423534138,      -6.765419034,      -8.431658501,      -4.950578712,       -11.1544007
          0,           0,        4270,      -8.423810651,      -6.765711702,      -8.568059093,      -4.971187107,      -11.15097857
          0,           0,        4271,      -8.424404037,      -6.766215635,       -8.43074077,       -4.95157235,      -11.15523458
          0,           0,        4272,       -8.42468096,      -6.766508374,      -8.563576371,      -4.972018965,      -11.15181635
          0,           0,        4273,      -8.425275272,      -6.767016568,      -8.422768192,      -4.951720086,      -11.15609148
          0,           0,        4274,      -8.425552372,      -6.767309291,      -8.554691121,       -4.97240739,       -11.1564169
          0,           0,        4275,      -8.425837181,      -6.767608654,      -8.556528269,      -4.975721785,      -11.15673367
          0,           0,        4276,      -8.426129607,      -6.767919285,      -8.553002459,      -4.976988045,      -11.15706337
          0,           0,        4277,       -8.42642447,      -6.768232325,      -8.553474211,      -4.978347096,      -11.15740774
          0,           0,        4278,      -8.426719391,      -6.768542498,      -8.554546418,      -4.979559806,      -11.15776183
          0,           0,        4279,      -8.427013892,      -6.768848298,      -8.554630528,      -4.980417937,      -11.15812137
          0,           0,        4280,      -8.427307977,      -6.769150006,      -8.554329435,      -4.980944758,      -11.15848304
          0,           0,        4281,      -8.427601611,      -6.769448533,      -8.554565125,      -4.981266909,      -11.15884629
          0,           0,        4282,      -8.427894699,      -6.769744859,      -8.555803555,      -4.981512382,      -11.15920913
          0,           0,        4283,      -8.428187185,      -6.770039838,      -8.558150229,      -4.981774102,      -11.15957032
          0,           0,        4284,      -8.428479133,       -6.77033411,       -8.56147009,       -4.98209961,      -11.15992953
          0,           0,        4285,      -8.428770717,       -6.77062811,      -8.565498237,      -4.982502398,      -11.16028625
          0,           0,        4286,      -8.429062149,      -6.770922072,      -8.569895675,      -4.982970989,      -11.16064013
          0,           0,        4287,      -8.429353599,       -6.77121607,      -8.574356239,      -4.983485396,       -11.1609916
          0,           0,        4288,       -8.42964515,      -6.771510047,       -8.57865263,      -4.984021273,      -11.16133985
          0,           0,        4289,      -8.429936796,      -6.771803869,      -8.582637794,      -4.984558095,      -11.16168521
          0,           0,        4290,       -8.43022848,      -6.772097362,       -8.58619876,      -4.985076308,      -11.15829763
          0,           0,        4291,      -8.430826621,       -6.77259321,      -8.442715602,      -4.962447624,      -11.16259181
          0,           0,        4292,       -8.43110303,      -6.772868102,      -8.581523129,      -4.981486476,       -11.1591935
          0,           0,        4293,      -8.431692648,      -6.773344065,      -8.443090244,      -4.959918057,      -11.16344733
          0,           0,        4294,      -8.431968378,      -6.773631865,      -8.580386437,      -4.980044278,      -11.16002686
          0,           0,        4295,      -8.432560285,      -6.774127219,      -8.443051519,       -4.95962469,      -11.16428195
          0,           0,        4296,      -8.432837025,      -6.774423519,      -8.579854687,      -4.980357183,      -11.16085511
          0,           0,        4297,      -8.433431192,       -6.77493423,      -8.441558004,      -4.960477503,      -11.16512522
          0,           0,        4298,      -8.433708523,      -6.775231042,      -8.574794133,      -4.981126062,      -11.16544629
          0,           0,        4299,      -8.433993473,      -6.775533732,      -8.577655999,      -4.984558986,       -11.1657579
          0,           0,        4300,      -8.434285937,      -6.775847221,       -8.57400156,      -4.985919166,      -11.16233287
          0,           0,        4301,      -8.434890591,       -6.77638136,      -8.428615467,      -4.963657903,      -11.16666661
          0,           0,        4302,       -8.43516903,      -6.776666987,      -8.562778757,      -4.983788847,      -11.16326334
          0,           0,        4303,         -8.435763,      -6.777167316,      -8.419700222,      -4.961279474,      -11.16757454
          0,           0,        4304,      -8.436039763,      -6.777459723,      -8.553063446,      -4.982421563,      -11.16790863
          0,           0,        4305,      -8.436324193,      -6.777759153,      -8.556443645,      -4.985471876,      -11.16823134
          0,           0,        4306,      -8.436616192,      -6.778072435,      -8.555685663,      -4.986751836,      -11.16856509
          0,           0,        4307,      -8.436910583,      -6.778389746,      -8.559204144,      -4.988303357,      -11.16891204
          0,           0,        4308,      -8.437205079,      -6.778704989,      -8.562951327,      -4.989767572,       -11.1692676
          0,           0,        4309,      -8.437499283,      -6.779016142,      -8.565082084,      -4.990872544,      -11.16962737
          0,           0,        4310,      -8.437793214,      -6.779323126,      -8.566050682,      -4.991600795,      -11.16998863
          0,           0,        4311,      -8.438086797,      -6.779626595,      -8.566790672,      -4.992058358,      -11.17034996
          0,           0,        4312,      -8.438379889,      -6.779927405,      -8.567924996,      -4.992371238,      -11.17071054
          0,           0,        4313,      -8.438672413,      -6.780226386,      -8.569782656,      -4.992643303,      -11.17106969
          0,           0,        4314,      -8.438964446,      -6.780524241,      -8.572446117,      -4.992938917,      -11.17142675
          0,           0,        4315,      -8.439256196,      -6.780821521,      -8.575791692,      -4.993287449,      -11.17178112
          0,           0,        4316,      -8.439547904,      -6.781118606,      -8.579624659,      -4.993696359,      -11.17213241
          0,           0,        4317,      -8.439839736,      -6.781415692,      -8.583710518,      -4.994156671,      -11.17248047
          0,           0,        4318,      -8.440131738,      -6.781712808,       -8.58789597,      -4.994656673,      -11.17282548
          0,           0,        4319,      -8.440423838,      -6.782009838,      -8.591969984,      -4.995175011,      -11.17316777
          0,           0,        4320,      -8.440715912,       -6.78230659,      -8.595801486,      -4.995694237,      -11.17350776
          0,           0,        4321,      -8.441007838,      -6.782602853,      -8.599226149,      -4.996193222,      -11.17384578
          0,           0,        4322,      -8.441299555,      -6.782898476,      -8.602151273,      -4.996658776,      -11.17418205
          0,           0,        4323,       -8.44159107,      -6.783193404,      -8.604470546,      -4.997081639,      -11.17451655
          0,           0,        4324,      -8.441882456,      -6.783487686,      -8.606165429,      -4.997462029,      -11.17484957
          0,           0,        4325,      -8.442173814,      -6.783781454,      -8.607298698,      -4.997807464,      -11.17518096
          0,           0,        4326,      -8.442465239,      -6.784074873,      -8.607952201,       -4.99812884,      -11.17551074
          0,           0,        4327,       -8.44275679,      -6.784368091,      -8.608281407,      -4.998438893,      -11.17583914
          0,           0,        4328,       -8.44304848,      -6.784661208,      -8.608433967,      -4.998748684,      -11.17616611
          0,           0,        4329,       -8.44334028,       -6.78495425,      -8.608515641,      -4.999062683,      -11.17649192
          0,           0,        4330,       -8.44363213,      -6.785247184,      -8.608632167,      -4.999383195,      -11.17681683
          0,           0,        4331,      -8.443923965,      -6.785539943,      -8.608810041,      -4.999707265,      -11.17714102
          0,           0,        4332,      -8.444215726,       -6.78583245,      -8.609042152,      -5.000030461,      -11.17746466
          0,           0,        4333,      -8.444507383,      -6.786124654,      -8.609307984,      -5.000348282,      -11.17778784
          0,           0,        4334,      -8.444798932,      -6.786416547,      -8.609589849,       -5.00065962,      -11.17811062
          0,           0,        4335,      -8.445090392,      -6.786708157,      -8.609823799,      -5.000962782,      -11.17843301
          0,           0,        4336,      -8.445381797,      -6.786999547,      -8.610025767,      -5.001262121,      -11.17875503
          0,           0,        4337,      -8.445673186,      -6.787290787,      -8.610181412,      -5.001559284,      -11.17907674
          0,           0,        4338,      -8.445964593,      -6.787581946,      -8.610307955,       -5.00185805,       -11.1793983
          0,           0,        4339,      -8.446256039,      -6.787873066,       -8.61044177,      -5.002161426,      -11.17972006
          0,           0,        4340,      -8.446547532,      -6.788164166,      -8.610598873,      -5.002470152,      -11.18004242
          0,           0,        4341,      -8.446839066,      -6.788455238,      -8.610780658,      -5.002782922,      -11.18036546
          0,           0,        4342,      -8.447130631,      -6.788746259,      -8.611027859,      -5.003098889,      -11.18068876
          0,           0,        4343,       -8.44742221,      -6.789037201,      -8.611332693,      -5.003415858,      -11.18101185
          0,           0,        4344,       -8.44771379,      -6.789328035,      -8.611673672,      -5.003731175,       -11.1813344
          0,           0,        4345,      -8.448005359,      -6.789618749,      -8.612057197,       -5.00404372,       -11.1816566
          0,           0,        4346,      -8.448296913,      -6.789909346,      -8.612464693,       -5.00435382,      -11.18197834
          0,           0,        4347,      -8.448588452,      -6.790199839,      -8.612875348,       -5.00466124,      -11.18229968
          0,           0,        4348,      -8.448879981,      -6.790490248,      -8.613280189,      -5.004966571,      -11.18262078
          0,           0,        4349,      -8.449171503,        -6.7907806,      -8.613661353,      -5.005271242,      -11.18294151
          0,           0,        4350,      -8.449463024,      -6.791070913,       -8.61401285,      -5.005575945,      -11.18326195
          0,           0,        4351,       -8.44975455,      -6.791361207,       -8.61433471,      -5.005881377,      -11.18358216
          0,           0,        4352,      -8.450046082,      -6.791651488,      -8.614606819,      -5.006186823,      -11.18390219
          0,           0,        4353,      -8.450337622,      -6.791941761,      -8.614856333,      -5.006493562,      -11.18422207
          0,           0,        4354,      -8.450629172,      -6.792232019,      -8.615076473,      -5.006799674,      -11.18078516
          0,           0,        4355,      -8.451226673,      -6.792722641,      -8.466978618,      -4.984229165,       -11.1850658
          0,           0,        4356,      -8.451503351,      -6.792993802,       -8.60235409,      -5.002734992,      -11.18162435
          0,           0,        4357,       -8.45209304,      -6.793467013,      -8.463326685,      -4.981275117,      -11.18587592
          0,           0,        4358,      -8.452369189,      -6.793752861,      -8.598241561,      -5.001114353,      -11.18618238
          0,           0,        4359,      -8.452652873,      -6.794045553,      -8.603987016,       -5.00417944,       -11.1864755
          0,           0,        4360,      -8.452944256,      -6.794352816,      -8.604032384,      -5.005608285,      -11.18677835
          0,           0,        4361,      -8.453238305,      -6.794664707,      -8.606820261,      -5.007229761,      -11.18709464
          0,           0,        4362,      -8.453532606,      -6.794974513,      -8.608365342,      -5.008654703,       -11.1874208
          0,           0,        4363,      -8.453826615,      -6.795279907,      -8.607251722,      -5.009619869,      -11.18775314
          0,           0,        4364,      -8.454120294,      -6.795580883,      -8.604476564,      -5.010133853,      -11.18808924
          0,           0,        4365,      -8.454413592,      -6.795878379,      -8.601426217,      -5.010339116,      -11.18842779
          0,           0,        4366,      -8.454706429,      -6.796173544,      -8.599040198,       -5.01039945,      -11.18876763
          0,           0,        4367,      -8.454998788,      -6.796467417,       -8.59780747,      -5.010444298,      -11.18534634
          0,           0,        4368,      -8.455597183,      -6.796962414,      -8.450338738,      -4.986334513,      -11.18967341
          0,           0,        4369,       -8.45587401,      -6.797237501,      -8.589141305,      -5.006023162,      -11.18624217
          0,           0,        4370,      -8.456464554,      -6.797716245,      -8.453477328,      -4.983784922,       -11.1905303
          0,           0,        4371,      -8.456740955,      -6.798007575,      -8.591327291,        -5.0046525,      -11.18707804
          0,           0,        4372,      -8.457333625,      -6.798510086,      -8.458613263,      -4.984228086,       -11.1913705
          0,           0,        4373,      -8.457610521,      -6.798809353,      -8.594989539,      -5.005321781,      -11.18791735
          0,           0,        4374,      -8.458204748,      -6.799327991,      -8.459965809,      -4.985550318,      -11.19222695
          0,           0,        4375,      -8.458482018,      -6.799626727,      -8.592366447,       -5.00632383,      -11.18877785
          0,           0,        4376,      -8.459077235,      -6.800149267,       -8.45303513,      -4.985823884,      -11.19310466
          0,           0,        4377,      -8.459354817,      -6.800447864,      -8.584552062,      -5.006798275,      -11.18965928
          0,           0,        4378,      -8.459950728,      -6.800971237,      -8.444108374,      -4.985438777,       -11.1940017
          0,           0,        4379,      -8.460228615,      -6.801272174,      -8.577099108,      -5.007030712,      -11.19433854
          0,           0,        4380,      -8.460514342,       -6.80158239,      -8.579853445,      -5.010490938,       -11.1946676
          0,           0,        4381,      -8.460807638,      -6.801904563,      -8.578162766,        -5.0119208,      -11.19501001
          0,           0,        4382,      -8.461103198,      -6.802228825,      -8.580548103,      -5.013451938,      -11.19536668
          0,           0,        4383,      -8.461398648,       -6.80254965,      -8.583338465,      -5.014806771,      -11.19573289
          0,           0,        4384,      -8.461693552,      -6.802865595,      -8.584822343,      -5.015769893,      -11.19610379
          0,           0,        4385,      -8.461987959,      -6.803177078,      -8.585536769,      -5.016369759,      -11.19647641
          0,           0,        4386,      -8.462281887,      -6.803485142,      -8.586377038,      -5.016740317,      -11.19684893
          0,           0,        4387,      -8.462575296,      -6.803790877,      -8.587899773,      -5.017020518,       -11.1972203
          0,           0,        4388,      -8.462868183,      -6.804095183,      -8.590318765,      -5.017309797,      -11.19758977
          0,           0,        4389,       -8.46316064,      -6.804398709,      -8.593596192,      -5.017659289,      -11.19795677
          0,           0,        4390,      -8.463452842,      -6.804701866,      -8.597524453,      -5.018080998,      -11.19832065
          0,           0,        4391,       -8.46374498,      -6.805004868,      -8.601847901,      -5.018567093,      -11.19868109
          0,           0,        4392,      -8.464037181,      -6.805307767,      -8.606298903,      -5.019096524,      -11.19526565
          0,           0,        4393,      -8.464636648,       -6.80581859,      -8.466286171,      -4.995763754,      -11.19962459
          0,           0,        4394,       -8.46491373,       -6.80610091,      -8.605549985,      -5.015538234,      -11.19619424
          0,           0,        4395,       -8.46550476,       -6.80659313,      -8.470383544,      -4.993704025,      -11.20050838
          0,           0,        4396,      -8.465780935,      -6.806888634,      -8.607359018,      -5.014336703,      -11.19705568
          0,           0,        4397,      -8.466373656,      -6.807400549,      -8.472359663,      -4.993776502,      -11.20136889
          0,           0,        4398,      -8.466650622,       -6.80770357,      -8.608609477,      -5.014851583,      -11.19790985
          0,           0,        4399,      -8.467245616,      -6.808229966,      -8.471547055,      -4.994737539,       -11.2022363
          0,           0,        4400,      -8.467523409,      -6.808533122,      -8.604251088,      -5.015689317,      -11.20256506
          0,           0,        4401,      -8.467808949,      -6.808845124,      -8.607209499,      -5.019208091,      -11.20288407
          0,           0,        4402,      -8.468102094,      -6.809168481,      -8.604226491,      -5.020661919,      -11.19942544
          0,           0,        4403,       -8.46870804,        -6.8097181,      -8.460333712,      -4.998126089,      -11.20381386
          0,           0,        4404,      -8.468987112,      -6.810009337,      -8.593867965,       -5.01849617,      -11.20037619
          0,           0,        4405,      -8.469582185,      -6.810523628,      -8.451805872,      -4.995686606,      -11.20474081
          0,           0,        4406,       -8.46985946,      -6.810822366,       -8.58462872,      -5.017096492,      -11.20508128
          0,           0,        4407,      -8.470144379,      -6.811130837,      -8.588256523,      -5.020238529,      -11.20541031
          0,           0,        4408,      -8.470436848,      -6.811453717,      -8.588058086,      -5.021627378,      -11.20575041
          0,           0,        4409,      -8.470731687,      -6.811780312,      -8.591975007,      -5.023269359,      -11.20610373
          0,           0,        4410,      -8.471026628,      -6.812104301,      -8.595863701,      -5.024779449,      -11.20646555
          0,           0,        4411,      -8.471321295,      -6.812423745,      -8.597951762,      -5.025890231,      -11.20683152
